object_id,url,標題,價格(元/月),押金(元),管理費(元),地址,行政區,路段,緯度,經度,格局,房,廳,衛,廚,陽台,可住人數,房型,建物型態,坪數,樓層,總樓層,最短租期(月),刊登日,出租方類型,特色標籤,家具家電,車位,租金含,租客條件,照片數,照片URL
ubrmei2whhemthsl,https://www.dd-room.com/object/ubrmei2whhemthsl,天母運動公園【優質3房2衛】雙陽台★附傢俱★皆有窗,41999,83998,0,臺北市士林區中山北路六段,士林區,中山北路六段,25.1032702,121.5250883,3房2廳2衛2陽台,3,2,2,0,2,3.0,整層,apt,35.0,2,5,12,2026-07-15,broker,可開伙、有陽台,冰箱、洗衣機、電視、冷氣、熱水器、床、衣櫃、天然瓦斯、沙發、桌子、椅子,未提供,未提供,未提供,15,https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43261/medium/cf0b31ee-a9b9-42ed-a320-5d914eb9ac3b.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43261/medium/571d145d-89fd-4d59-9002-59aabafed532.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43261/medium/5eb176cc-d57a-4303-b4bd-88f6c82f6e9a.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43261/medium/4ded9852-ffe7-4703-b93f-2c65586b4690.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43261/medium/64a1e8e1-a201-4ed0-8fe1-f97d33a87167.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43261/medium/95d4e29b-1890-4b90-9fa7-5aa6e937348c.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43261/medium/83f2d114-4a67-49e7-86f3-b894714ea0f4.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43261/medium/e9238102-9a27-46f9-8dc0-af0234f1932b.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43261/medium/a177811c-457a-4912-84e1-c311b9128c37.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43261/medium/760d98e8-7028-4b34-b850-aad8538393f6.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43261/medium/0d216813-003c-4a82-b083-3e6c6273b3ff.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43261/medium/3bcfb197-e11d-41a0-98ed-3f0125f31bce.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43261/medium/b1bd3fcf-4bf6-4c76-9ca1-f45a2a0d7135.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43261/medium/e08ba97d-ee2d-468f-bf7d-56b1f31deea4.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43261/medium/6cfe5a6d-76c1-4a74-8ada-5a38ec85fa75.jpg
4ovtvazz6bdcumjr,https://www.dd-room.com/object/4ovtvazz6bdcumjr,木柵市場【超值租案】採光優★獨立衛浴★小資首選,8999,17998,0,臺北市文山區木新路二段,文山區,木新路二段,24.9850982,121.5704141,1房1衛,1,0,1,0,0,2.0,獨立套房,apt,6.0,4,5,12,2026-07-15,broker,未提供,冰箱、洗衣機、冷氣、熱水器、床、衣櫃、網路、天然瓦斯、桌子、椅子,未提供,未提供,未提供,6,https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43354/medium/c2f4f89f-9805-457d-9e60-5a79f9e09053.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43354/medium/97ccbdda-791a-497f-858c-12e752edea19.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43354/medium/aa994176-4120-4e24-b201-a9b8751e25b7.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43354/medium/9eff2b95-61c6-4994-baf8-b8f7616b86f1.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43354/medium/e9b030be-bfbb-4dcd-a743-07686f719bb5.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43354/medium/b0889dda-2282-414e-9349-6f9665647740.jpg
idj6aabq6wf5dft0,https://www.dd-room.com/object/idj6aabq6wf5dft0,近捷運松江南京【超值租案】洗衣機★精緻裝潢★免爬梯,15998,31996,0,臺北市中山區南京東路一段,中山區,南京東路一段,25.0521308,121.5233964,1房1衛,1,0,1,0,0,2.0,獨立套房,apt,4.0,1,1,12,2026-07-15,broker,未提供,冰箱、洗衣機、電視、冷氣、熱水器、床、衣櫃、網路、天然瓦斯、沙發,未提供,未提供,未提供,6,https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43336/medium/eec123ad-2b90-448e-8e40-ad43de6ac82f.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43336/medium/b4627754-b4ac-4d0d-993a-b3b062bd102b.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43336/medium/f145c8bf-d759-47d5-9805-5b6fc40da150.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43336/medium/4b911b82-d362-4d3d-999a-5a66e56c6698.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43336/medium/457fcecd-e37d-4d5d-a5c5-c24145361850.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43336/medium/076e3d5e-128b-434a-82db-8bb399e68a58.jpg
qzbxpfx0ebahgzpp,https://www.dd-room.com/object/qzbxpfx0ebahgzpp,黎和公園【超值租案】雙窗採光★獨立衛浴★低樓層,8499,16998,0,臺北市大安區和平東路三段,大安區,和平東路三段,25.0109102,121.5639627,1房1衛,1,0,1,0,0,2.0,獨立套房,apt,4.0,2,2,12,2026-07-15,broker,未提供,冰箱、洗衣機、電視、冷氣、熱水器、床、衣櫃、第四台、網路、天然瓦斯、桌子、椅子,未提供,未提供,未提供,5,https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/42987/medium/14e8443f-a559-47a1-9722-edd24a3ea41c.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/42987/medium/f261e914-4606-4f91-a7a3-99f873287b77.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/42987/medium/46821413-edb8-44f9-a155-28d50092720c.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/42987/medium/961e04de-2b44-40e2-9385-f64e409de398.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/42987/medium/fda76f6f-f3c7-4161-bbf6-6d2ee867624f.jpg
mcq7fw8t2ouyoeoz,https://www.dd-room.com/object/mcq7fw8t2ouyoeoz,近捷運松江南京【優質租案】大空間★瓦斯爐★獨洗衣機,19899,39798,500,臺北市中山區新生北路,中山區,新生北路,25.0565064,121.5281099,1房1衛1廚,1,0,1,1,0,2.0,獨立套房,apt,13.0,3,4,12,2026-07-15,broker,可開伙,未提供,未提供,未提供,未提供,8,https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43340/medium/b33ba806-e186-49db-ba83-d011bac3973f.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43340/medium/711440cc-9e66-4f1d-8bbd-49deb3f76813.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43340/medium/66e55c51-d0d6-4bff-95af-c9bb6dcb31f9.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43340/medium/f470d36e-3387-47e0-b995-18fc9a65f061.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43340/medium/aad483c0-a4b9-44b9-b809-a08c98ddad06.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43340/medium/76fd2384-b231-4111-aed6-f50e734204da.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43340/medium/9bdc91c4-7511-43e5-9180-346fc7383f05.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43340/medium/c199516b-7e03-4caa-9ff2-da4adacad3bd.jpg
ip6xj0wfhctsdj4w,https://www.dd-room.com/object/ip6xj0wfhctsdj4w,近捷運大橋頭【優質租案】可補助★雙面採光★獨立衛浴,16999,33998,0,臺北市大同區涼州街,大同區,涼州街,25.0605815,121.510336,1房1衛,1,0,1,0,0,2.0,獨立套房,apt,4.0,4,4,12,2026-07-15,broker,租金補貼,冰箱、洗衣機、電視、冷氣、熱水器、床、衣櫃、網路、桌子、椅子,未提供,未提供,未提供,6,https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43295/medium/68a10a2f-4815-4c40-8644-8c4d8154188f.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43295/medium/cbe80303-49a9-41be-abec-3e28e3a4d6cb.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43295/medium/23c71480-677b-4c88-8cfd-18d435d7901b.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43295/medium/74056ae8-f19c-4670-9f76-47e41b31ee97.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43295/medium/19851ec6-50b6-4d1c-aba1-65c67aefdbe0.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43295/medium/84293d16-220f-4bde-b9ec-815cc339b73e.jpg
hnmul5m7wwzwjzpq,https://www.dd-room.com/object/hnmul5m7wwzwjzpq,劍潭捷運文昌套房,11000,22000,0,臺北市士林區中山北路五段,士林區,中山北路五段,25.1017715,121.5260559,1房1衛,1,0,1,0,0,2.0,分租套房,house,5.0,2,2,12,2026-07-15,broker,可無火煮食、對外窗、保全設施、電費照台電,床、桌子、椅子、衣櫃、保全設施、網路、冷氣、洗衣機、冰箱,未提供,水費、網路費,限男性,7,https://static.dd-room.com/images/object/h/n/m/hnmul5m7wwzwjzpq/cover/88283ce3ff268d1a947e4ff900fff1bc_766x510.jpg | https://static.dd-room.com/images/object/h/n/m/hnmul5m7wwzwjzpq/cover/2ff8dc106fe3ba8d692b1a83d827ae27_766x510.jpg | https://static.dd-room.com/images/object/h/n/m/hnmul5m7wwzwjzpq/cover/5e5a9faf9db281c45a5aef88e66f38e0_766x510.jpg | https://static.dd-room.com/images/object/h/n/m/hnmul5m7wwzwjzpq/cover/e51a2eb77a35bf9621c2c2c82f90aa09_766x510.jpg | https://static.dd-room.com/images/object/h/n/m/hnmul5m7wwzwjzpq/cover/ddf84599ba1bb6bf34cc4c373b8e0957_766x510.jpg | https://static.dd-room.com/images/object/h/n/m/hnmul5m7wwzwjzpq/cover/3a499967499dca347fad1107877e7ae4_766x510.jpg | https://static.dd-room.com/images/object/h/n/m/hnmul5m7wwzwjzpq/cover/9489afd4e5683ac10a256e614bd8652f_766x510.jpg
cavfippngbmnhrda,https://www.dd-room.com/object/cavfippngbmnhrda,捷運南京復興5分【優質大空間】租補★採光佳★貓可洽,13199,26398,0,臺北市中山區遼寧街,中山區,遼寧街,25.0485439,121.5421529,1房1衛,1,0,1,0,0,2.0,獨立套房,apt,6.0,3,4,12,2026-07-15,broker,租金補貼,未提供,未提供,未提供,未提供,8,https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43308/medium/780836ea-c867-4b2b-a715-d0b8a4e0b8c6.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43308/medium/2aafcdcf-4835-4115-8479-36c9bb71114e.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43308/medium/6797b251-8940-428e-bce4-ab5be4a1523c.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43308/medium/02dee602-0071-4a8d-8086-d776dd639185.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43308/medium/65a65e50-ef01-4c5f-a575-06b2386577f3.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43308/medium/eaf38718-81b6-499d-95b8-df2fcfd18021.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43308/medium/6d608a0e-10bb-4038-bf5d-2971bd4d6422.jpg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/43308/medium/fb16af44-094f-47ea-b6aa-ae34584a3c0c.jpg
7dabgh8xe6uchgyi,https://www.dd-room.com/object/7dabgh8xe6uchgyi,師大分部【超值租案】大面採光★獨洗衣機★獨立陽台,9999,19998,0,臺北市文山區羅斯福路五段,文山區,羅斯福路五段,25.0038756,121.5391233,1房1衛,1,0,1,0,0,2.0,獨立套房,apt,7.0,4,5,12,2026-07-15,broker,未提供,冰箱、洗衣機、冷氣、熱水器、床、衣櫃、網路、桌子、椅子,未提供,未提供,未提供,4,https://img1.591.com.tw/house/2026/07/15/178412335402297003.png!1000x.png | https://img2.591.com.tw/house/2026/07/15/178412335408747209.png!1000x.png | https://img2.591.com.tw/house/2026/07/15/178412335403968007.png!1000x.png | https://img2.591.com.tw/house/2026/07/15/178412335406805204.png!1000x.png
mphdcpgvrxvomva3,https://www.dd-room.com/object/mphdcpgvrxvomva3,捷運松山5分【超值租案】可補助★可開伙★獨立衛浴,9499,18998,0,臺北市南港區八德路四段,南港區,八德路四段,25.0488403,121.564381,1房1衛,1,0,1,0,0,2.0,獨立套房,apt,4.0,5,5,12,2026-07-15,broker,可開伙、租金補貼,冰箱、洗衣機、電視、冷氣、熱水器、床、衣櫃、第四台、網路、桌子、椅子,未提供,未提供,未提供,5,https://img1.591.com.tw/house/2026/07/15/178412353112019201.png!1000x.png | https://img1.591.com.tw/house/2026/07/15/178412353124028904.png!1000x.png | https://img1.591.com.tw/house/2026/07/15/178412353122830704.png!1000x.png | https://img2.591.com.tw/house/2026/07/15/178412353123866103.png!1000x.png | https://img1.591.com.tw/house/2026/07/15/178412353127547403.png!1000x.png
iygdjtmrdla3grey,https://www.dd-room.com/object/iygdjtmrdla3grey,近捷運新北投【優質租案】可寵物★入籍洽★垃圾代收,19000,38000,2350,臺北市北投區光明路,北投區,光明路,25.1361231,121.5054011,1房1衛,1,0,1,0,0,2.0,獨立套房,elevator,10.0,13,13,12,2026-07-15,broker,可開伙、有電梯、垃圾代收、可入籍,冷氣、床、衣櫃、天然瓦斯,未提供,未提供,未提供,8,https://img2.591.com.tw/house/2026/07/15/178409393098144706.jpg!1000x.jpg | https://img1.591.com.tw/house/2026/07/15/178409393064610605.jpg!1000x.jpg | https://img2.591.com.tw/house/2026/07/15/178409393083903000.jpg!1000x.jpg | https://img1.591.com.tw/house/2026/07/15/178409393104723907.jpg!1000x.jpg | https://img1.591.com.tw/house/2026/07/15/178409393059271205.jpg!1000x.jpg | https://img2.591.com.tw/house/2026/07/15/178409393098549804.jpg!1000x.jpg | https://img1.591.com.tw/house/2026/07/15/178409393110668706.jpg!1000x.jpg | https://img1.591.com.tw/house/2026/07/15/178409393089971303.jpg!1000x.jpg
siaouqrzinwtseg5,https://www.dd-room.com/object/siaouqrzinwtseg5,424F【學生首選】近台大、師大、捷運站｜可租補入籍,14800,29600,0,臺北市大安區浦城街4巷24號,大安區,浦城街,25.0237688,121.5268477,1房1衛,1,0,1,0,0,1.0,雅房,apt,7.0,3,4,99,2026-07-15,broker,可開伙、可無火煮食、有飲水機、對外窗、垃圾代收、定期清潔、電費照台電、水費照台水、可報稅、共生公寓、有陽台、可入籍、租金補貼,床、桌子、椅子、衣櫃、鞋櫃、櫃子、網路、冷氣、洗衣機、冰箱、流理台、熱水器、天然瓦斯、排油煙機、瓦斯爐,未提供,未提供,未提供,15,https://static.dd-room.com/images/object/s/i/a/siaouqrzinwtseg5/cover/c7ad9974b1ba02f9e7c53a3e05aad2fd_766x510.jpg | https://static.dd-room.com/images/object/s/i/a/siaouqrzinwtseg5/cover/5b12a42d5558975278e684955b7d0323_766x510.jpg | https://static.dd-room.com/images/object/s/i/a/siaouqrzinwtseg5/cover/bdad9e8e11db3098e7337c6d4d0e5d04_766x510.jpg | https://static.dd-room.com/images/object/s/i/a/siaouqrzinwtseg5/cover/720917bcaa378de0c817bb12a5967acf_766x510.jpg | https://static.dd-room.com/images/object/s/i/a/siaouqrzinwtseg5/cover/c45dcb3cbe7a208cec738cb0f5a3eee5_766x510.jpg | https://static.dd-room.com/images/object/s/i/a/siaouqrzinwtseg5/cover/79b2957313df18cf9ee331b199beca5b_766x510.jpg | https://static.dd-room.com/images/object/s/i/a/siaouqrzinwtseg5/cover/5b12252912aa21966dc0b76e6f275ce5_766x510.jpg | https://static.dd-room.com/images/object/s/i/a/siaouqrzinwtseg5/cover/7a29cb62b17d7d294ec70f12375ef9fd_766x510.jpg | https://static.dd-room.com/images/object/s/i/a/siaouqrzinwtseg5/cover/947178ed1764f3c1ebb150b5a7eed590_766x510.jpg | https://static.dd-room.com/images/object/s/i/a/siaouqrzinwtseg5/cover/fbbe0c3067138d94ebf0bc804e73bf0b_766x510.jpg | https://static.dd-room.com/images/object/s/i/a/siaouqrzinwtseg5/cover/ce2e560948e4987eddd80b0bf58a9a8b_766x510.jpg | https://static.dd-room.com/images/object/s/i/a/siaouqrzinwtseg5/cover/3b608d464dc33dfc4d3a24842d59a3ed_766x510.jpg | https://static.dd-room.com/images/object/s/i/a/siaouqrzinwtseg5/cover/6f9d68aece0383c2a3f6e547b10dc790_766x510.jpg | https://static.dd-room.com/images/object/s/i/a/siaouqrzinwtseg5/cover/b40652dd8e51591ae0643a2c1e4aea19_766x510.jpg | https://static.dd-room.com/images/object/s/i/a/siaouqrzinwtseg5/cover/c93e43619dcd33b201c3c3127d5cf9dd_766x510.jpg
wbebhf4slqvghizg,https://www.dd-room.com/object/wbebhf4slqvghizg,💓萬華小資族套房/台電/可養貓🐱可拎包入住,9999,19998,0,臺北市萬華區長泰街,萬華區,長泰街,25.0228656,121.4998912,1房1衛,1,0,1,0,0,2.0,獨立套房,apt,6.0,4,3,12,2026-07-15,broker,可無火煮食、可養貓、對外窗、可養其他寵物,床、桌子、椅子、衣櫃、冷氣、洗衣機、熱水器,未提供,未提供,未提供,9,https://static.dd-room.com/images/object/w/b/e/wbebhf4slqvghizg/cover/d86b732e3e8dae5fc47fec03277d1b26_766x510.jpg | https://static.dd-room.com/images/object/w/b/e/wbebhf4slqvghizg/cover/e43c4837725665d00071968edf0b618d_766x510.jpg | https://static.dd-room.com/images/object/w/b/e/wbebhf4slqvghizg/cover/4dfe7b90befa5029eb552c089ac708b9_766x510.jpg | https://static.dd-room.com/images/object/w/b/e/wbebhf4slqvghizg/cover/f7043e43373327a098128d55be48f63f_766x510.jpg | https://static.dd-room.com/images/object/w/b/e/wbebhf4slqvghizg/cover/2adff8a18866c29b2791ae65a48fbf00_766x510.jpg | https://static.dd-room.com/images/object/w/b/e/wbebhf4slqvghizg/cover/5ff7e563ba0fd4fa1ceca22cdfa6c88e_766x510.jpg | https://static.dd-room.com/images/object/w/b/e/wbebhf4slqvghizg/cover/a000fe6b3063b9b9093ff3581ff0cb62_766x510.jpg | https://static.dd-room.com/images/object/w/b/e/wbebhf4slqvghizg/cover/7fabd72647f3763cbd4437039e452651_766x510.jpg | https://static.dd-room.com/images/object/w/b/e/wbebhf4slqvghizg/cover/d28854f98d50a46c0cd81e4c39a73641_766x510.jpg
6qahhg3yzv58yw6b,https://www.dd-room.com/object/6qahhg3yzv58yw6b,💓忠孝新生捷運/善導寺捷運/可租補/採光/可養貓/北科大,10000,20000,0,臺北市中正區忠孝東路二段,中正區,忠孝東路二段,25.0425436,121.531746,1房,1,0,0,0,0,1.0,雅房,apt,6.0,2,5,12,2026-07-15,broker,可無火煮食、可養貓、租金補貼、可報稅、可入籍、對外窗,床、桌子、椅子、衣櫃、冷氣、洗衣機、冰箱、電視、熱水器,未提供,未提供,未提供,9,https://static.dd-room.com/images/object/6/q/a/6qahhg3yzv58yw6b/cover/a742c8770f97d4f320fcb7659aa3ee17_766x510.jpg | https://static.dd-room.com/images/object/6/q/a/6qahhg3yzv58yw6b/cover/8d69b28f20d1fe81869e0feca42a3303_766x510.jpg | https://static.dd-room.com/images/object/6/q/a/6qahhg3yzv58yw6b/cover/29fe5c76477bd1130d8b4c3f439ed3a6_766x510.jpg | https://static.dd-room.com/images/object/6/q/a/6qahhg3yzv58yw6b/cover/184c811fd0f816b631ba83dcabd24f60_766x510.jpg | https://static.dd-room.com/images/object/6/q/a/6qahhg3yzv58yw6b/cover/751ebc94cb514af76d392136e109d7dd_766x510.jpg | https://static.dd-room.com/images/object/6/q/a/6qahhg3yzv58yw6b/cover/3e84c0ca1285784590d3bdda7fbe4a0a_766x510.jpg | https://static.dd-room.com/images/object/6/q/a/6qahhg3yzv58yw6b/cover/2d34c8df5ade826ae716afe7e1a85e92_766x510.jpg | https://static.dd-room.com/images/object/6/q/a/6qahhg3yzv58yw6b/cover/c00529e0811a0a1e5e61df215f79d688_766x510.jpg | https://static.dd-room.com/images/object/6/q/a/6qahhg3yzv58yw6b/cover/bac472cc04dbdd6abc69f4000cd73700_766x510.jpg
oxdlbs3h76hf0ew8,https://www.dd-room.com/object/oxdlbs3h76hf0ew8,💓大橋頭捷運採光套房/可養貓🐱獨立洗衣曬衣/短租可談,13999,27998,500,臺北市大同區保安街,大同區,保安街,25.059116,121.5125116,1房1衛,1,0,1,0,0,2.0,獨立套房,apt,8.0,3,2,12,2026-07-15,broker,可無火煮食、可養貓、對外窗,床、桌子、椅子、沙發、衣櫃、櫃子、冷氣、洗衣機、冰箱、電視、流理台、熱水器,未提供,未提供,未提供,8,https://static.dd-room.com/images/object/o/x/d/oxdlbs3h76hf0ew8/cover/c0413abca0e6b80e285b3189805857a9_766x510.jpg | https://static.dd-room.com/images/object/o/x/d/oxdlbs3h76hf0ew8/cover/fd6eb72b4d62cd897cef4a0e519c5c13_766x510.jpg | https://static.dd-room.com/images/object/o/x/d/oxdlbs3h76hf0ew8/cover/0124f4ce8a8697976d79cde0a6a523e1_766x510.jpg | https://static.dd-room.com/images/object/o/x/d/oxdlbs3h76hf0ew8/cover/9503096b1ca7396ff3573f9d36764d52_766x510.jpg | https://static.dd-room.com/images/object/o/x/d/oxdlbs3h76hf0ew8/cover/ecda0524527d9f8f5a7025285c096f35_766x510.jpg | https://static.dd-room.com/images/object/o/x/d/oxdlbs3h76hf0ew8/cover/620864ff1bd520375e50c056f774f7fd_766x510.jpg | https://static.dd-room.com/images/object/o/x/d/oxdlbs3h76hf0ew8/cover/49574745f4b0e328f6e8805721c7832a_766x510.jpg | https://static.dd-room.com/images/object/o/x/d/oxdlbs3h76hf0ew8/cover/8d2c57be26be43d8c8cb46cd06b6f78a_766x510.jpg
wmdsclybyxfshwxz,https://www.dd-room.com/object/wmdsclybyxfshwxz,💓忠孝新生捷運/善導寺/可養貓/可租補/華山文創,7500,15000,0,臺北市中正區忠孝東路二段,中正區,忠孝東路二段,25.0425436,121.531746,1房,1,0,0,0,0,1.0,雅房,apt,3.0,2,5,12,2026-07-15,broker,可無火煮食、可養貓、租金補貼、可報稅、可入籍,床、桌子、椅子、衣櫃、冷氣、洗衣機、冰箱、電視、熱水器,未提供,未提供,未提供,3,https://static.dd-room.com/images/object/w/m/d/wmdsclybyxfshwxz/cover/45a3deae444cc66ce5f8a286cb64a2e4_766x510.jpg | https://static.dd-room.com/images/object/w/m/d/wmdsclybyxfshwxz/cover/15abaa74730737c4822d635be2fabb58_766x510.jpg | https://static.dd-room.com/images/object/w/m/d/wmdsclybyxfshwxz/cover/f73267a74c97c5aa2a9abfb42b335712_766x510.jpg
t9aagpgnr8vbq8n7,https://www.dd-room.com/object/t9aagpgnr8vbq8n7,👍南京三民MRT｜可租補公證租約｜高樓101景觀泳池飯店,34000,68000,2174,臺北市松山區南京東路五段,松山區,南京東路五段,25.0511644,121.5693308,1房1廳1衛1廚1陽台,1,1,1,1,1,1.0,整層,elevator,16.0,18,18,12,2026-07-15,broker,有電梯、水泥隔間、可無火煮食、對外窗、垃圾代收、包裹代收、電費照台電、水費照台水、可報稅、有陽台、可入籍、租金補貼,床、桌子、衣櫃、櫃子、冷氣、洗衣機、冰箱、電視、流理台、熱水器、天然瓦斯、電磁爐,未提供,未提供,未提供,15,https://static.dd-room.com/images/object/t/9/a/t9aagpgnr8vbq8n7/cover/62e0daab043dcf107721f8b8c36ecaa4_766x510.jpg | https://static.dd-room.com/images/object/t/9/a/t9aagpgnr8vbq8n7/cover/e124dada767badb0cf705ecd7b94c4e7_766x510.jpg | https://static.dd-room.com/images/object/t/9/a/t9aagpgnr8vbq8n7/cover/3902e36544ea2e53000b7ca98a28961b_766x510.jpg | https://static.dd-room.com/images/object/t/9/a/t9aagpgnr8vbq8n7/cover/f9bdc27ec92666e29afc15ec3c0e6b18_766x510.jpg | https://static.dd-room.com/images/object/t/9/a/t9aagpgnr8vbq8n7/cover/8b440efa4b94dbca48313bff2625b5e9_766x510.jpg | https://static.dd-room.com/images/object/t/9/a/t9aagpgnr8vbq8n7/cover/a71b85f913f1804e88b424d6aaa880b9_766x510.jpg | https://static.dd-room.com/images/object/t/9/a/t9aagpgnr8vbq8n7/cover/265aa41e18348ac22392646f998bd5a9_766x510.jpg | https://static.dd-room.com/images/object/t/9/a/t9aagpgnr8vbq8n7/cover/f4a604c0a27f622d9537389e69cd3e5f_766x510.jpg | https://static.dd-room.com/images/object/t/9/a/t9aagpgnr8vbq8n7/cover/be156a9604d975328e2b871bc7a682c5_766x510.jpg | https://static.dd-room.com/images/object/t/9/a/t9aagpgnr8vbq8n7/cover/a1229d4d2c20a05406da97fbde2feeec_766x510.jpg | https://static.dd-room.com/images/object/t/9/a/t9aagpgnr8vbq8n7/cover/322126c171d942993544ce9536291364_766x510.jpg | https://static.dd-room.com/images/object/t/9/a/t9aagpgnr8vbq8n7/cover/50fcb58980b2b00f2c47699fcc3b3e65_766x510.jpg | https://static.dd-room.com/images/object/t/9/a/t9aagpgnr8vbq8n7/cover/b725798754a2087d1a6e84714d7f1278_766x510.jpg | https://static.dd-room.com/images/object/t/9/a/t9aagpgnr8vbq8n7/cover/d5b69cec02754e917288332958dfd2ee_766x510.jpg | https://static.dd-room.com/images/object/t/9/a/t9aagpgnr8vbq8n7/cover/2e2cc46fe897e5b3d0cfc7a023675afc_766x510.jpg
